,Drug_ID,Drug,Y,CanonSmiles,Molecule,StandSmiles
105,TOX27262,Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,0.0,Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5309f0>,Cc1cc(SC2C(=O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO
106,TOX27263,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,0.0,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530a50>,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2
107,TOX26647,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],1.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530ab0>,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
108,TOX3721,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,0.0,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530b10>,CO[C@H]1C[C@H](O[C@@H]2C(C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)C(C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
109,TOX20287,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,0.0,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530b70>,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1
110,TOX20289,O=C(O)c1cccc(Cl)n1,0.0,O=C(O)c1cccc(Cl)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530bd0>,O=C(O)c1cccc(Cl)n1
111,TOX1553,CCCCCCCCCC=O,0.0,CCCCCCCCCC=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530c30>,CCCCCCCCCC=O
112,TOX4704,Cc1ccc(C(C)(C)C)cc1,0.0,Cc1ccc(C(C)(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530c90>,Cc1ccc(C(C)(C)C)cc1
113,TOX1557,BrCBr,0.0,BrCBr,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530cf0>,BrCBr
114,TOX10307,Nc1cc(Cl)cc(Cl)c1,0.0,Nc1cc(Cl)cc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530d50>,Nc1cc(Cl)cc(Cl)c1
115,TOX1554,CCCCCCCCCC(=O)O,0.0,CCCCCCCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530db0>,CCCCCCCCCC(=O)O
116,TOX7249,O=Cc1ccc(C(=O)O)cc1,0.0,O=Cc1ccc(C(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530e10>,O=Cc1ccc(C(=O)O)cc1
117,TOX7244,CCC(Cl)CCl,0.0,CCC(Cl)CCl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530e70>,CCC(Cl)CCl
118,TOX7247,CC(C)(O)c1ccccc1,0.0,CC(C)(O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530ed0>,CC(C)(O)c1ccccc1
119,TOX7241,ClCc1ccccc1Cl,0.0,ClCc1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530f30>,ClCc1ccccc1Cl
120,TOX7240,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,0.0,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e530f90>,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
121,TOX24616,CCCC[P+](CCCC)(CCCC)CCCC,0.0,CCCC[P+](CCCC)(CCCC)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531030>,CCCC[P+](CCCC)(CCCC)CCCC
122,TOX24618,COc1cccc(Br)c1,0.0,COc1cccc(Br)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531090>,COc1cccc(Br)c1
123,TOX21884,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,0.0,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5310f0>,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1
124,TOX3951,CC1=C(C(=O)Nc2ccccc2)SCCO1,0.0,CC1=C(C(=O)Nc2ccccc2)SCCO1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531150>,CC1=C(C(=O)Nc2ccccc2)SCCO1
125,TOX3950,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,0.0,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5311b0>,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
126,TOX26235,Cc1ccc2c(Br)cc(Br)c(O)c2n1,0.0,Cc1ccc2c(Br)cc(Br)c(O)c2n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531210>,Cc1ccc2c(Br)cc(Br)c(O)c2n1
127,TOX768,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531270>,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
128,TOX762,CC(C)O,0.0,CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5312d0>,CC(C)O
129,TOX764,CC(C)OC(=O)Nc1cccc(Cl)c1,0.0,CC(C)OC(=O)Nc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531330>,CC(C)OC(=O)Nc1cccc(Cl)c1
130,TOX766,CC(C)OC(=O)Nc1ccccc1,0.0,CC(C)OC(=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531390>,CC(C)OC(=O)Nc1ccccc1
131,TOX767,CC=Cc1ccc2c(c1)OCO2,0.0,CC=Cc1ccc2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5313f0>,CC=Cc1ccc2c(c1)OCO2
132,TOX17072,CCCC(CCC)C(=O)[O-],0.0,CCCC(CCC)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531450>,CCCC(CCC)C(=O)O
133,TOX21085,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.0,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5314b0>,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
134,TOX21080,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0.0,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531510>,CCN(Cc1ccc(Cl)nc1)C(C[N+](=O)[O-])=NC
135,TOX27873,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0.0,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531570>,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O
136,TOX27872,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,0.0,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5315d0>,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1
137,TOX27875,CC(C)C[P+](C)(CC(C)C)CC(C)C,0.0,CC(C)C[P+](C)(CC(C)C)CC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531630>,CC(C)C[P+](C)(CC(C)C)CC(C)C
138,TOX27874,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,0.0,C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531690>,C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3
139,TOX27876,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.0,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5316f0>,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
140,TOX6265,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,0.0,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531750>,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1
141,TOX6267,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,0.0,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5317b0>,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1
142,TOX6262,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,0.0,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531810>,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
143,TOX5074,O=C(O)c1ccc(O)cc1O,0.0,O=C(O)c1ccc(O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531870>,O=C(O)c1ccc(O)cc1O
144,TOX5076,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,0.0,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5318d0>,O=c1ccc(=[N+]([O-])O)c2c(=O)c3c(=[N+]([O-])O)ccc(=O)c3c(=O)c12
145,TOX5070,CC1=CC(C)(C)Nc2ccccc21,0.0,CC1=CC(C)(C)Nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531930>,CC1=CC(C)(C)Nc2ccccc21
146,TOX5078,Cc1cc(=O)oc2cc(O)cc(O)c12,0.0,Cc1cc(=O)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531990>,Cc1cc(=O)oc2cc(O)cc(O)c12
147,TOX5079,CC(C)CNCC(C)C,0.0,CC(C)CNCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5319f0>,CC(C)CNCC(C)C
148,TOX2394,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0.0,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531a50>,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
149,TOX2396,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,0.0,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531ab0>,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
150,TOX3049,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1.0,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531b10>,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
151,TOX3043,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0.0,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531b70>,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
152,TOX3042,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531bd0>,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl
153,TOX3041,NC(=O)OCC(COC(N)=O)c1ccccc1,0.0,NC(=O)OCC(COC(N)=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531c30>,NC(=O)OCC(COC(N)=O)c1ccccc1
154,TOX3044,CCNC(C)Cc1cccc(C(F)(F)F)c1,0.0,CCNC(C)Cc1cccc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531c90>,CCNC(C)Cc1cccc(C(F)(F)F)c1
155,TOX12412,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,0.0,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531cf0>,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1
156,TOX12416,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,0.0,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531d50>,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1
157,TOX546,NC(=S)C(N)=S,0.0,NC(=S)C(N)=S,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531db0>,NC(=S)C(N)=S
158,TOX815,CC1CN1P(=O)(N1CC1C)N1CC1C,0.0,CC1CN1P(=O)(N1CC1C)N1CC1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531e10>,CC1CN1P(=O)(N1CC1C)N1CC1C
159,TOX540,O=C(Oc1ccccc1)Oc1ccccc1,0.0,O=C(Oc1ccccc1)Oc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531e70>,O=C(Oc1ccccc1)Oc1ccccc1
161,TOX810,S=c1[nH]cnc2[nH]cnc12,0.0,S=c1[nH]cnc2[nH]cnc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531f30>,S=c1[nH]cnc2[nH]cnc12
162,TOX548,CCCCCCCCCCCCNC(=N)N,0.0,CCCCCCCCCCCCNC(=N)N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e531f90>,CCCCCCCCCCCCN=C(N)N
163,TOX819,COc1nn(CSP(=S)(OC)OC)c(=O)s1,0.0,COc1nn(CSP(=S)(OC)OC)c(=O)s1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532030>,COc1nn(CSP(=S)(OC)OC)c(=O)s1
164,TOX26502,NC1=NCC2c3ccccc3Cc3ccccc3N12,0.0,NC1=NCC2c3ccccc3Cc3ccccc3N12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532090>,NC1=NCC2c3ccccc3Cc3ccccc3N12
165,TOX26503,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5320f0>,CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
166,TOX26501,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,0.0,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532150>,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1
167,TOX26504,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0.0,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5321b0>,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
169,TOX26508,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,0.0,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532270>,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2
170,TOX29082,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,0.0,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5322d0>,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC
171,TOX29080,Brc1c2ccccc2cc2ccccc12,0.0,Brc1c2ccccc2cc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532330>,Brc1c2ccccc2cc2ccccc12
172,TOX29081,CCO/C=C1\N=C(c2ccccc2)OC1=O,0.0,CCO/C=C1\N=C(c2ccccc2)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532390>,CCO/C=C1\N=C(c2ccccc2)OC1=O
173,TOX22613,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5323f0>,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
174,TOX22618,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1,0.0,Cc1cc(C)cc(C(=O)OC2C[C@H]3CC[C@@H](C2)N3C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532450>,Cc1cc(C)cc(C(=O)OC2C[C@H]3CC[C@@H](C2)N3C)c1
175,TOX14818,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,0.0,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5324b0>,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21
176,TOX27673,Cc1occc1SSc1ccoc1C,0.0,Cc1occc1SSc1ccoc1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532510>,Cc1occc1SSc1ccoc1C
177,TOX27672,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,0.0,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532570>,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O
178,TOX27670,CC=CC(=O)CC,0.0,CC=CC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5325d0>,CC=CC(=O)CC
179,TOX27675,CC1CCCC(=O)C1=O,0.0,CC1CCCC(=O)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532630>,CC1CCCC(=O)C1=O
180,TOX27674,CC1=C(O)C(=O)OC1C,0.0,CC1=C(O)C(=O)OC1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532690>,CC1OC(=O)C(=O)C1C
181,TOX27679,CCCCCc1ccco1,0.0,CCCCCc1ccco1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5326f0>,CCCCCc1ccco1
182,TOX27678,c1cnc2c(n1)CCCC2,0.0,c1cnc2c(n1)CCCC2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532750>,c1cnc2c(n1)CCCC2
183,TOX21703,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,0.0,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5327b0>,CCCCc1ccc2cccc(S(=O)(=O)O)c2c1
184,TOX21709,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,0.0,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532810>,Cc1cc(S(=O)(=O)O)ccc1N=Nc1c(O)ccc2ccccc12
185,TOX21708,Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c2O)c(C)c1,0.0,Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c2O)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532870>,Cc1ccc(NN=c2c(=O)ccc(=NNc3ccc(S(=O)(=O)O)cc3)c2=O)c(C)c1
186,TOX7608,CCNc1nc(Cl)nc(NC(C)(C)C)n1,0.0,CCNc1nc(Cl)nc(NC(C)(C)C)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5328d0>,CCNc1nc(Cl)nc(NC(C)(C)C)n1
187,TOX2800,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532930>,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
188,TOX2801,Oc1c(Cl)cc(Cl)c2cccnc12,0.0,Oc1c(Cl)cc(Cl)c2cccnc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532990>,Oc1c(Cl)cc(Cl)c2cccnc12
189,TOX2803,NC(=O)OCC(O)COc1ccc(Cl)cc1,0.0,NC(=O)OCC(O)COc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5329f0>,NC(=O)OCC(O)COc1ccc(Cl)cc1
190,TOX29085,CCCCCCCCCCCCCCn1cc[n+](C)c1,0.0,CCCCCCCCCCCCCCn1cc[n+](C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532a50>,CCCCCCCCCCCCCCn1cc[n+](C)c1
192,TOX6074,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0.0,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532b10>,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl
193,TOX6076,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,1.0,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532b70>,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
194,TOX537,CN(C)CCOC(c1ccccc1)c1ccccc1,0.0,CN(C)CCOC(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532bd0>,CN(C)CCOC(c1ccccc1)c1ccccc1
195,TOX2940,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0.0,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e532c30>,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1
